Grant Name,Sponsor,Link,Opp ID,Opportunity Number,Open Date,Deadline,Status,Award max,RFP,Innovation/execution,Latest preparation start date,App deadline,Partners notes,Match req %,Timeline summary,App process,App package,Extra notes,Relevance,EQORE Fit,Ease of Use,Match %,Weighted Score,Days to Deadline,Award min,Funding Instrument,Categories,Eligibility,Synopsis snippet,Grant name,Sponsor org, bGrant name
FY 2024 &ndash; 2026 - Broad Agency Announcement (BAA) for the Office of Education (NOAA-SEC-OED-2024-28060),DOC NOAA - ERA Production,https://www.grants.gov/search-results-detail/356002,,,,,,,https://www.grants.gov/search-results-detail/356002,,,09/30/2026,,,Open 08/12/2024 → Close 09/30/2026,,,Status: posted,0.5,3.0,5.0,,1.5,,,,,,,,,
Small Business Innovation Research and Small Business Technology Transfer Programs Phase II (USDA-NIFA-SBIR-011120),National Institute of Food and Agriculture,https://www.grants.gov/search-results-detail/360040,,,,,,,https://www.grants.gov/search-results-detail/360040,,,09/23/2025,,,Open 07/16/2025 → Close 09/23/2025,,,Status: posted,2.0,3.0,2.0,,2.4000000000000004,,,,,,,,,
FY 2024 &ndash; 2026 - Broad Agency Announcement (BAA) Announcement Type: Initial (NOAA-NOS-MB-27779),DOC NOAA - ERA Production,https://www.grants.gov/search-results-detail/356042,,,,,,,https://www.grants.gov/search-results-detail/356042,,,09/30/2026,,,Open 08/14/2024 → Close 09/30/2026,,,Status: posted,0.5,3.0,5.0,,1.5,,,,,,,,,
Annual Program Statement for U.S. Presentation at International Art Biennales (DFOP0017204),Bureau Of Educational and Cultural Affairs,https://www.grants.gov/search-results-detail/360164,,,,,,,https://www.grants.gov/search-results-detail/360164,,,01/01/2099,,,Open 07/29/2025 → Close 01/01/2099,,,Status: posted,0.5,2.0,5.0,,1.0,,,,,,,,,
Securing Fair and Reliable Critical Mineral Supply Chains (FOA-ILAB-25-15),Bureau of International Labor Affairs,https://www.grants.gov/search-results-detail/360111,,,,,,,https://www.grants.gov/search-results-detail/360111,,,09/26/2025,,,Open 08/27/2025 → Close 09/26/2025,,,Status: posted,0.5,3.0,2.0,,0.6000000000000001,,,,,,,,,
"FY 2024 &ndash; 2026 Broad Agency Announcement (BAA), Office of Oceanic and Atmospheric Research (OAR) (NOAA-OAR-CPO-2024-28363)",DOC NOAA - ERA Production,https://www.grants.gov/search-results-detail/356669,,,,,,,https://www.grants.gov/search-results-detail/356669,,,09/30/2026,,,Open 10/09/2024 → Close 09/30/2026,,,Status: posted,1.0,3.0,5.0,,3.0,,,,,,,,,
DOD Defense Health Agency (DHA) Research &amp; Development FY23-FY27 BROAD AGENCY ANNOUNCEMENT for Extramural Medical Research (HT942523SBAA1),Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/343725,,,,,,,https://www.grants.gov/search-results-detail/343725,,,09/30/2027,,,Open 09/22/2022 → Close 09/30/2027,,,Status: posted,1.0,3.0,5.0,,3.0,,,,,,,,,
DRAFT Community Noise Mitigation Program (OLDCC-23-F-0003),Office of Local Defense Community Cooperation,https://www.grants.gov/search-results-detail/349858,,,,,,,https://www.grants.gov/search-results-detail/349858,,,,,,Open 08/14/2023 → Close ,,,Status: forecasted,1.0,3.0,4.0,0.0,2.4000000000000004,,,,,,,,,
Defense Production Act Title III Expansion of Domestic Production Capability and Capacity (FA8650-19-S-5010),Air Force -- Research Lab,https://www.grants.gov/search-results-detail/318351,,,,,,,https://www.grants.gov/search-results-detail/318351,,,07/12/2026,,,Open 07/12/2019 → Close 07/12/2026,,,Status: posted,1.0,3.0,5.0,,3.0,,,,,,,,,
FY26 BROWNFIELDS JOB TRAINING (JT) GRANTS (EPA-I-OLEM-OBLR-25-01),Environmental Protection Agency,https://www.grants.gov/search-results-detail/358898,,,,,,,https://www.grants.gov/search-results-detail/358898,,,09/26/2025,,,Open 07/21/2025 → Close 09/26/2025,,,Status: posted,1.0,3.0,2.0,,1.2000000000000002,,,,,,,,,
Naval Engineering Education Consortium (NEEC) Broad Agency Announcement for Fiscal Year 2026 (N00178-26-0001),NSWC Dahlgren,https://www.grants.gov/search-results-detail/360183,,,,,,,https://www.grants.gov/search-results-detail/360183,,,,,,Open 07/30/2025 → Close ,,,Status: forecasted,0.5,3.0,4.0,,1.2000000000000002,,,,,,,,,
Midsize and Large Drinking Water System Infrastructure Resilience and Sustainability Program (EPA-OW-OGWDW-25-01),Environmental Protection Agency,https://www.grants.gov/search-results-detail/360232,,,,,,,https://www.grants.gov/search-results-detail/360232,,,10/06/2025,,,Open 08/05/2025 → Close 10/06/2025,,,Status: posted,1.5,3.0,3.0,,2.6999999999999997,,,,,,,,,
Fiscal Year (FY) 2026 Department of the Navy (DoN) Historically Black Colleges and Universities/Minority Institutions (HBCU/MI) Program (N0001425SF005),Office of Naval Research,https://www.grants.gov/search-results-detail/359909,,,,,,,https://www.grants.gov/search-results-detail/359909,,,12/12/2025,,,Open 07/02/2025 → Close 12/12/2025,,,Status: posted,1.0,3.0,4.0,,2.4000000000000004,,,,,,,,,
Industry-Driven Skills Training Fund Grant Program (ETA-TEGL-02-25),Employment and Training Administration,https://www.grants.gov/search-results-detail/360260,,,,,,,https://www.grants.gov/search-results-detail/360260,,,09/05/2025,,,Open 08/07/2025 → Close 09/05/2025,,,Status: posted,1.0,3.0,1.0,,0.6000000000000001,,,,,,,,,
Legacy Resource Management Program (HQ003423NFOEASD07),Washington Headquarters Services,https://www.grants.gov/search-results-detail/348830,,,,,,,https://www.grants.gov/search-results-detail/348830,,,06/20/2026,,,Open 06/21/2023 → Close 06/20/2026,,,Status: posted,0.5,3.0,5.0,,1.5,,,,,,,,,
NDEP STEM Open NFO (HQ003423NFOEASD01),Washington Headquarters Services,https://www.grants.gov/search-results-detail/345938,,,,,,,https://www.grants.gov/search-results-detail/345938,,,02/08/2028,,,Open 02/09/2023 → Close 02/08/2028,,,Status: posted,0.5,3.0,5.0,,1.5,,,,,,,,,
MPPEP Phase 3 Invasive Wild-Caught Catfish (RD-RBS-25-03-MPPEP),Rural Business-Cooperative Service ,https://www.grants.gov/search-results-detail/360256,,,,,,,https://www.grants.gov/search-results-detail/360256,,,10/06/2025,,,Open 08/07/2025 → Close 10/06/2025,,,Status: posted,1.0,3.0,3.0,25.0,1.7999999999999998,,,,,,,,,
UI Interstate Connection Network (ETA-UI-2025-02),Employment and Training Administration,https://www.grants.gov/search-results-detail/360351,,,08/25/2025,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
State Electronic Crash Data Collection (693JJ92023),National Highway Traffic Safety Administration,https://www.grants.gov/search-results-detail/345645,,,02/02/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Growing Research Access for Nationally Transformative Economic Development (PD-23-221Y),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/346203,,,02/17/2023,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NIAID SBIR Phase II Clinical Trial Implementation Cooperative Agreement (U44 Clinical Trial Required) (PAR-24-099),National Institutes of Health,https://www.grants.gov/search-results-detail/352061,,,01/29/2024,01/13/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
UCEDD National Training Initiative (HHS-2024-ACL-AOD-DDTI-0009),Administration for Community Living,https://www.grants.gov/search-results-detail/349339,,,07/18/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"NSF Scholarships in Science, Technology, Engineering, and Mathematics Program (25-514)",U.S. National Science Foundation,https://www.grants.gov/search-results-detail/357498,,,12/03/2024,03/03/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
UCEDD National Training Initiative to Support Youth with Intellectual and Developmental Disabilities involved with the Juvenile Justice System (HHS-2022-ACL-AOD-DDTI-0076),Administration for Community Living,https://www.grants.gov/search-results-detail/338441,,,03/01/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
WATER RESOURCES RESEARCH ACT PROGRAM ANNUAL BASE GRANTS FISCAL YEAR 2025 (G25AS00486),Geological Survey,https://www.grants.gov/search-results-detail/360217,,,08/01/2025,09/16/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
F25AS00165 Partners for Fish and Wildlife FY25 (F25AS00165),Fish and Wildlife Service,https://www.grants.gov/search-results-detail/358381,,,01/23/2025,09/30/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Outdoor Recreation Legacy Partnership Program (ORLP) Recurring Notice 5 Year (P25AS00189),National Park Service,https://www.grants.gov/search-results-detail/357672,,,12/11/2024,11/01/2029,posted,,,,,,,,,,,,,,,,,,,,,,,,,
WATER RESOURCES RESEARCH ACT PROGRAM NATIONAL COMPETITIVE GRANTS FY2025 PROGRAM ANNOUNCEMENT For PER &ndash; AND POLYFLUOROALKYL SUBSTANCES (PFAS) (G25AS00484),Geological Survey,https://www.grants.gov/search-results-detail/360310,,,08/15/2025,09/30/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
WATER RESOURCES RESEARCH ACT PROGRAM NATIONAL COMPETITIVE GRANTS FY2025 PROGRAM ANNOUNCEMENT For AQUATIC INVASIVE SPECIES (G25AS00483),Geological Survey,https://www.grants.gov/search-results-detail/360309,,,08/15/2025,09/30/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
WATER RESOURCES RESEARCH ACT PROGRAM NATIONAL COMPETITIVE GRANTS FY2025 (104g General) (G25AS00485),Geological Survey,https://www.grants.gov/search-results-detail/360311,,,08/15/2025,09/30/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Fiscal Year (FY) 2026 State Workforce Agency Unemployment Insurance (UI) Resource Planning Targets and Guidelines (ETA-UIPL-15-25-BASE),Employment and Training Administration,https://www.grants.gov/search-results-detail/360326,,,08/21/2025,09/22/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Residential (Long Term Foster Care) Services for Unaccompanied Children (HHS-2023-ACF-ORR-ZU-0162),Administration for Children and Families - ORR,https://www.grants.gov/search-results-detail/340671,,,05/25/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. EMBASSY SINGAPORE ANNUAL PROGRAM STATEMENT 2025 (PAS-SINGAPORE-FY25-001),U.S. Mission to Singapore,https://www.grants.gov/search-results-detail/357920,,,12/30/2024,09/30/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Commercial Fishing Occupational Safety Research Cooperative Agreement (U01) (RFA-OH-22-005),Centers for Disease Control and Prevention - ERA,https://www.grants.gov/search-results-detail/334971,,,07/08/2022,01/31/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Innovative Solutions for Improving Water Quality and Strengthening Local Economies in the Gulf of America Watershed (EPA-R4-GAD-2025-WQ),Environmental Protection Agency,https://www.grants.gov/search-results-detail/358752,,,07/21/2025,09/19/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Commercial Fishing Occupational Safety Training Project Grants (T03) (RFA-OH-22-006),Centers for Disease Control and Prevention - ERA,https://www.grants.gov/search-results-detail/334972,,,07/11/2022,01/31/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwean-U.S. Program for Academic Collaborations (ZUPAC) (AF-HAR-FY23-07),U.S. Mission to Zimbabwe,https://www.grants.gov/search-results-detail/344807,,,12/08/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
UI Integrity Center of Excellence Operations (ETA-UI-2025-01),Employment and Training Administration,https://www.grants.gov/search-results-detail/360352,,,08/25/2025,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"National Defense Education Program (NDEP) Science, Technology, Engineering, and Mathematics (STEM) Consortia Request for Information (RFI) for the Office of the Under Secretary of Defense (Research &amp; Engineering) (RANDENDEPSTEMFY22RFI)",Department of Defense,https://www.grants.gov/search-results-detail/334905,,,07/27/2021,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Embassy The Hague PD Annual Program Statement (THEHAGUE-FY25-01),U.S. Mission to the Netherlands,https://www.grants.gov/search-results-detail/357133,,,11/18/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Neuromodulation/Neurostimulation Device Development for Mental Health Applications (R21 Clinical Trial Not Allowed) (PAR-25-286),National Institutes of Health,https://www.grants.gov/search-results-detail/357308,,,11/21/2024,01/07/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Rural Community Development Program (RCD) Water and Wastewater Treatment Systems Training and Technical Assistance Project (HHS-2025-ACF-OCS-EF-0177),Administration for Children and Families - OCS,https://www.grants.gov/search-results-detail/355619,,,07/25/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"PHS 2024-2 Omnibus Solicitation of the NIH, CDC and FDA for Small Business Innovation Research Grant Applications (Parent SBIR [R43/R44] Clinical Trial Not Allowed) (PA-24-245)",National Institutes of Health,https://www.grants.gov/search-results-detail/355265,,,07/03/2024,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Community Economic Development Projects (HHS-2025-ACF-OCS-EE-0118),Administration for Children and Families - OCS,https://www.grants.gov/search-results-detail/355604,,,07/24/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Unemployment Insurance Integrity Center of Excellence Operations (ETA-UI-2024-01),Employment and Training Administration,https://www.grants.gov/search-results-detail/356412,,,09/12/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Identification and Evaluation of Possible Approaches to Addressing Nitrosamine Impurities in Drugs (U01) (FOR-FD-24-008),Food and Drug Administration,https://www.grants.gov/search-results-detail/351131,,,11/24/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Cooperative Agreement to Support a Human Abuse Potential Study of Botanical Kratom (U01 Clinical Trial Required) (FOR-FD-24-010),Food and Drug Administration,https://www.grants.gov/search-results-detail/351137,,,11/24/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Integrated Food Safety System Regulatory and Laboratory Training System National Coordination Center (FOR-FD-25-005),Food and Drug Administration,https://www.grants.gov/search-results-detail/356045,,,08/14/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Analytical and Clinical Validation of Biomarkers for Alzheimers Disease (AD) and AD-Related Dementias (ADRD) (U01 Clinical Trial Optional) (PAR-25-209),National Institutes of Health,https://www.grants.gov/search-results-detail/357139,,,11/14/2024,03/05/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Neuromodulation/Neurostimulation Device Development for Mental Health Applications (R01 Clinical Trial Not Allowed) (PAR-25-287),National Institutes of Health,https://www.grants.gov/search-results-detail/357309,,,11/21/2024,01/07/2028,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Notice of Funding Opportunity (NOFO) for NCI Community Oncology Research Program (NCORP) Research Bases (UG1 Clinical Trial Required) (NOT-CA-25-042),National Institutes of Health,https://www.grants.gov/search-results-detail/358963,,,05/28/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Tobacco Regulatory Science Small Grant Program for New Investigators (R03 Clinical Trial Optional) (RFA-OD-25-008),National Institutes of Health,https://www.grants.gov/search-results-detail/358930,,,06/24/2025,07/14/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Data Coordinating Center for Multi-Site Investigator-Initiated Clinical Trials (Collaborative U24 Clinical Trial Required) (PAR-22-193),National Institutes of Health,https://www.grants.gov/search-results-detail/342125,,,07/12/2022,01/11/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
PRIMED-AI: Logistics Center (U24 Clinical Trial Not Allowed) (NOT-RM-25-026),National Institutes of Health,https://www.grants.gov/search-results-detail/359268,,,06/06/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
EPSCoR Research Infrastructure Improvement (RII): EPSCoR Research Fellows (24-528),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/351923,,,01/23/2024,04/14/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Notice of Intent to Publish a Funding Opportunity Announcement for Single Source for Continuation of the Integrated Islet Distribution Program (UC4) (NOT-DK-26-316),National Institutes of Health,https://www.grants.gov/search-results-detail/358917,,,05/12/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
National Center on Program Management and Quality Assurance (HHS-2026-ACF-OHS-HC-0103),Administration for Children and Families - OHS,https://www.grants.gov/search-results-detail/359837,,,06/26/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"National Center on Head Start Early Learning, Health and Family Engagement (HHS-2026-ACF-OHS-HC-0002)",Administration for Children and Families - OHS,https://www.grants.gov/search-results-detail/359836,,,06/26/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Selective Precision Targeting (SPoT) (FOR-TR-27-003),National Institutes of Health,https://www.grants.gov/search-results-detail/359852,,,06/27/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Addressing Methodological Challenges with Clinical Trials of Psychotomimetic Agents (FOR-MH-26-185),National Institutes of Health,https://www.grants.gov/search-results-detail/359202,,,06/17/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"NIH, CDC and FDA Small Business Innovation Research Grant (Parent SBIR [R43/R44] Clinical Trial Not Allowed) (FOR-OD-26-001)",National Institutes of Health,https://www.grants.gov/search-results-detail/359671,,,06/18/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
ROSES 2025: A.4 Rapid Response and Novel Research in Earth Science (NNH25ZDA001N-RRNES),NASA Headquarters,https://www.grants.gov/search-results-detail/359996,,,07/11/2025,03/31/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
ROSES 2025: A.2 Earth Venture: TROPICS and PREFIRE Science and Applications Teams (NNH25ZDA001N-EVPT),NASA Headquarters,https://www.grants.gov/search-results-detail/359992,,,07/11/2025,11/13/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Alumni Engagement Innovation Fund (AEIF 2022) (SMK800-22-PAS002),U.S. Mission to North Macedonia,https://www.grants.gov/search-results-detail/337347,,,04/04/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Air Force Fiscal Year 2026 Young Investigator Program (YIP) (NOFOAFRLAFOSR20250006),Air Force Office of Scientific Research,https://www.grants.gov/search-results-detail/359762,,,06/30/2025,09/19/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Ambassadors Fund for Cultural Preservation (AFCP) (PAS-JAKARTA-FY20-03),U.S. Mission to Indonesia,https://www.grants.gov/search-results-detail/327283,,,05/22/2020,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Ambassadors Fund for Cultural Preservation Large Grants Program (PAS-CB-600-20-PAS-0003),U.S. Mission to Cambodia,https://www.grants.gov/search-results-detail/322314,,,11/08/2019,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
AFCP 2020 Small Grants Competition (AFCPLG20),U.S. Mission to Egypt,https://www.grants.gov/search-results-detail/322815,,,12/02/2019,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
